t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
2704,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2714,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2724,508,489,397,491,515,489,397,491,512,499,400,542,119,521
2734,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2744,508,489,397,491,515,489,397,491,512,499,400,542,119,521
2754,508,489,397,492,515,489,397,492,512,499,400,541,119,521
2764,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2774,509,488,397,491,514,488,397,491,512,498,400,542,119,521
2784,508,488,397,492,515,488,397,492,512,498,400,541,119,521
2794,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2804,508,489,397,491,515,489,397,491,512,499,400,542,119,521
2814,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2824,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2834,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2844,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2854,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2864,508,489,397,491,515,489,397,491,512,499,400,542,119,521
2874,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2884,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2894,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2904,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2914,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2924,508,489,397,491,515,489,397,491,512,499,400,542,119,521
2934,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2944,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2954,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2964,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2974,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2984,508,488,397,491,515,488,397,491,512,498,400,542,119,521
2994,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3004,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3014,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3024,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3034,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3044,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3054,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3064,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3074,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3084,508,489,397,492,515,489,397,492,512,499,400,541,119,521
3094,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3104,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3114,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3124,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3134,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3144,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3154,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3164,508,489,397,491,515,489,397,491,512,499,400,542,119,521
3174,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3184,508,488,397,491,515,488,397,491,512,498,400,542,119,521
3194,508,488,397,491,515,488,397,491,512,498,400,542,119,521
