t_ms,rawX,rawY,rawZ,rawG,sixX,sixY,sixZ,sixG,calX,calY,calZ,calG,calByte,zeroRef
3226,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3236,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3246,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3256,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3266,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3276,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3286,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3296,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3306,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3316,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3326,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3336,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3346,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3356,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3366,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3376,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3386,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3396,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3406,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3416,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3426,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3436,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3446,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3456,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3466,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3476,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3486,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3496,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3506,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3516,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3526,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3536,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3546,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3556,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3566,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3576,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3586,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3596,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3606,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3616,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3626,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3636,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3646,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3656,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3666,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3676,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3686,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3696,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3706,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3716,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3726,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3736,510,502,379,499,513,502,379,499,514,498,399,512,0,499
3746,510,502,378,498,513,502,378,498,514,498,399,513,0,499
3756,510,502,379,498,513,502,379,498,514,498,399,513,0,499
3766,510,501,379,499,513,501,379,499,514,497,399,512,0,499
3776,510,502,378,498,513,502,378,498,514,498,399,513,0,499
